Date	id	Cost	Clicks	note
16-10-2020	e26Socqb	4.39527	44	Xavier;46;34772
26-12-2020	vogXJoqe	6.45196	26	Melanie;27;77859
11-07-2020	ERZJLIHi	6.16039	7	Jax;56;723
22-08-2020	h7fYfeYc	2.87952	34	Xander;40;1410
06-12-2020	7XkfxfwI	9.17916	9	Dean;45;12712
05-04-2020	3plJJR4X	5.56936	31	Ivan;31;108583
21-05-2020	xphc6jwI	9.24798	32	Hadley;60;86
12-07-2020	XoLsEHUb	4.77097	46	Elliot;36;1863
01-07-2020	VMUnGyd_	7.18133	46	Ashley;26;13380
15-03-2020	El2FN6zZ	3.08012	26	Jasper;36;4146
26-05-2020	MOw6zrqH	4.2428	49	Leonardo;55;29356
06-07-2020	iQaJT61D	0.65351	46	Brian;47;48727
31-07-2020	JkEp1QEV	7.99038	18	Maverick;35;2713
29-04-2020	hFOVX7Z5	4.57501	36	Luis;46;169982
13-03-2020	Tmdv2qFJ	6.4874	39	Audrey;33;53025
28-05-2020	HMu18x2g	1.00992	10	Brooklyn;36;368
19-11-2020	Iq63IAAv	2.62974	49	Maximus;54;1864
04-07-2020	QcodKWNL	10.30118	33	Cole;34;1535
25-08-2020	TAry2NuU	2.30433	46	Levi;35;2671
26-03-2020	NAKrTAA4	7.25702	48	Bennett;50;298
23-11-2020	aGNFsp8z	5.66551	44	Natalie;33;20959
04-03-2020	uRMTbKrG	8.47393	47	Ivy;44;5553
22-05-2020	MrcRIkMj	10.17734	16	Mateo;39;4838
29-10-2020	LP_rGxOe	2.69851	13	Alejandro;37;55604
16-06-2020	6F2KhBxW	10.49586	43	Max;57;102949
07-06-2020	mfmN_hgR	0.35567	23	Mateo;39;4838
13-06-2020	uXO6cBFr	2.64283	47	Clara;41;40938
06-07-2020	HwaXtIt3	0.35502	36	Kyle;40;12279
24-07-2020	Zb3IwZNS	2.43928	30	Isabel;69;56190
04-09-2020	d3uiamyw	5.40919	37	Mackenzie;28;241
04-05-2020	mHpuw33A	8.647	33	Angel;43;101401
12-12-2020	7rZLqxnx	10.46891	31	Ian;56;25845
28-12-2020	I7v2y_Gk	5.97481	12	Penelope;55;3686
01-11-2020	tcL_yoXk	5.25212	5	Jax;56;723
26-06-2020	LACzxmmX	0.79001	43	Jase;25;598
20-09-2020	p6STSnJf	4.57757	7	Abel;51;14842
06-09-2020	NeBhQBQU	9.02032	44	Amy;26;30532
05-11-2020	w9goBw6f	5.31294	1	Aria;44;1702
21-12-2020	lNPg7MVf	9.1588	3	Nevaeh;32;30
20-07-2020	CctSA9Z9	2.77265	1	Carlos;45;228675
04-06-2020	8q8ElsRr	0.86266	17	Calvin;41;5283
03-11-2020	mtqflefJ	8.31198	11	Luca;54;176951
04-06-2020	wgpBEgcV	4.58661	16	Andrew;64;57855
25-09-2020	8TGeJ0Gr	2.28089	28	Jackson;54;5117
11-02-2020	_L5BRrOh	4.74161	23	Maximus;54;1864
11-09-2020	HSGa08LX	7.25572	14	Elliott;62;886
25-01-2020	zfwR8mUa	0.69744	33	Alex;37;399428
13-01-2020	NZdVICAe	6.52944	4	Emilia;60;23813
03-09-2020	yr3uE8Zy	3.72982	7	Chloe;28;9475
03-11-2020	UEV2mvnh	4.55113	20	Juan;66;264216
14-09-2020	YbxjGBK4	0.92922	33	Camden;51;42
30-12-2020	nPxTA6O5	7.04216	11	Reese;45;225
20-05-2020	eZgoLJVz	9.29751	17	Carter;34;1336
05-11-2020	jkH5gwam	9.51221	37	Isabel;69;56190
20-09-2020	DCoDs8IN	1.36083	15	Theodore;56;1947
20-07-2020	mK_vrQzI	7.91175	41	Luca;54;176951
22-09-2020	03LgTUCN	8.33565	48	Nathaniel;29;2860
25-03-2020	I5mlLQaI	4.00775	28	King;44;15996
01-04-2020	HC232YIR	5.60229	41	Liam;25;9002
19-01-2020	AOlWkeXF	6.82172	31	Miguel;58;152787
14-02-2020	ytOalF9q	5.4546	42	Addison;55;185
22-07-2020	U_lwu3Iq	10.21339	15	Cecilia;51;20294
05-11-2020	tv2s1JDi	7.60721	22	Isabelle;48;85531
03-12-2020	XCwCNybj	6.59494	11	Jase;25;598
25-11-2020	fqzLYDyG	8.10038	30	Natalie;33;20959
04-05-2020	IgSYqEUB	0.96505	12	Rylee;40;10
28-02-2020	HQLhyi0E	0.41989	21	Jax;56;723
11-06-2020	1XcAKb9d	2.68874	11	Jordan;30;29734
05-05-2020	Z45dHPAk	2.04262	47	Samantha;27;29924
29-01-2020	ZWWl4MqW	2.00629	32	Abigail;27;5496
18-04-2020	hMLYU9d2	10.62505	29	Brian;47;48727
21-11-2020	1UIKfGzB	3.89298	43	Sydney;35;1941
22-02-2020	huB1kXDB	4.86452	17	Jayden;40;545
28-01-2020	8U7i8u5z	5.83801	28	Reese;45;225
02-03-2020	c7a65rNr	9.05822	32	Joshua;29;20615
19-11-2020	MZkp5iZb	0.18206	37	Jason;52;62634
29-04-2020	HiGfGt7b	4.05018	48	Henry;53;29473
14-03-2020	FwYgs8Y4	7.57372	36	Lydia;30;20027
01-09-2020	gY837zUP	7.26217	48	Josiah;39;494
28-02-2020	6muIYu9E	4.05338	38	Xander;40;1410
26-09-2020	RuEsy6bO	6.6993	19	Natalia;27;94286
28-10-2020	JVHq04g9	3.26356	3	Eliana;60;7171
05-03-2020	ao7wqVkL	2.85434	30	George;23;57677
08-07-2020	S670fB7d	8.38285	29	Nathaniel;29;2860
25-05-2020	ANwSK7gT	5.242	20	Ellie;30;2976
22-03-2020	MxzmEorf	3.02385	24	Ava;42;1734
14-09-2020	rsU2Tw0a	7.35299	35	Emma;34;54582
04-09-2020	x4yqSrxN	4.07042	33	Leo;47;49991
16-06-2020	_vP5Zy5y	4.42298	6	Adalyn;50;13
16-02-2020	38T6rNZp	1.82312	36	Nicolas;30;113178
24-11-2020	ARqYWJtR	4.60165	7	Julian;32;32113
12-11-2020	Ftu1P8Yr	7.85122	36	Avery;35;257
03-11-2020	QRLHtXF2	9.75293	38	Jonathan;28;86751
02-04-2020	ucqaLxi3	6.01566	19	Declan;30;1261
20-05-2020	iX3wbeWR	4.56682	1	Elliot;36;1863
30-04-2020	ePwgooo7	4.4168	7	Rylee;40;10
19-07-2020	OrlqNHXj	6.51925	18	Jacob;67;14222
02-11-2020	dPiRhxAk	6.07146	5	Mckenzie;59;167
10-08-2020	4WXSjtz7	8.03496	42	Bryce;45;1016
09-05-2020	R6ULd0fg	7.7182	43	Catherine;67;47464
05-12-2020	ZAM10y35	4.31022	39	Alexa;29;7610
23-02-2020	soU_X5E5	1.91425	6	Cecilia;51;20294
19-01-2020	8Lk8AvU9	9.02924	16	Vincent;59;76802
05-05-2020	GZpjzgx1	2.25289	35	Mason;46;948
11-08-2020	CI77lTr5	8.58592	26	Olivia;40;21150
10-11-2020	PSpGYB_8	8.14035	20	Luna;57;28143
21-12-2020	NllubLDg	1.08077	26	Ximena;50;1951
01-11-2020	utCBYNwL	0.85495	5	Parker;52;950
04-11-2020	Ojch2bhn	9.48928	4	Allison;33;4233
25-05-2020	BU_YoN5y	5.18863	30	Caden;44;19
08-09-2020	mDgOq3uN	3.69101	3	Serenity;53;362
14-02-2020	YEwOYvvu	6.07544	43	Melody;24;6367
24-05-2020	z7yPuksT	8.20012	19	Trinity;49;941
27-09-2020	Agyc4JKF	2.95129	9	Alejandro;37;55604
03-08-2020	YFdWcJck	10.3964	34	Sadie;50;662
11-10-2020	Sno_F0DS	7.36708	31	Valeria;39;35558
22-01-2020	jXIOEJu7	5.82352	8	Zayden;37;9
11-07-2020	gqfxYtj1	5.37979	42	Connor;23;2505
03-02-2020	HRJHPLLz	1.00911	41	Mariah;27;1535
21-11-2020	0RWvfi33	8.30496	30	Juan;66;264216
05-02-2020	dpHAfHTT	4.41411	5	Colin;60;11868
25-11-2020	eK6oV8U5	5.45616	50	Kayla;35;1574
02-05-2020	T3HW5iS5	4.09003	44	Beckett;28;18
01-11-2020	INA5Idku	10.43298	2	Leo;47;49991
14-07-2020	jtaYww5G	5.92678	49	London;36;988
29-06-2020	t6mmSDBl	0.25226	42	Ashton;56;611
22-04-2020	0PEM3TbR	3.32427	48	Easton;56;47
28-12-2020	GB3rJf07	3.33139	42	Tyler;27;7045
08-07-2020	HXyg6yYD	0.27824	14	Lydia;30;20027
13-03-2020	nuEnvOVS	6.16691	18	Elizabeth;33;29973
09-11-2020	j4BqL9_W	5.87023	30	Sebastian;32;76858
12-04-2020	mddYyQ13	2.77357	15	Emerson;36;2266
03-08-2020	WAPqXdNg	8.26504	10	Sofia;37;54928
22-07-2020	kxoO_he2	8.66471	18	Maya;45;21478
22-01-2020	OX5QF9xv	2.03667	30	Hunter;48;2316
24-02-2020	ub7yBor8	2.8022	25	Hannah;28;12843
24-12-2020	q3sC0q3j	3.72905	2	Ethan;37;3443
21-05-2020	ov8Fz6Kb	5.26998	19	Oscar;38;67063
01-07-2020	NPN294vI	10.27129	27	Jase;25;598
22-08-2020	d2MIZ7N1	4.64166	28	Norah;36;1082
12-06-2020	KhO5U2ES	2.90277	6	Timothy;57;12804
23-06-2020	iTq315c1	3.74946	39	Ariana;36;3295
13-04-2020	Ei1AKZNm	3.19195	18	Elise;32;14226
28-08-2020	Y2VpwS7T	6.22723	5	Lucy;45;23795
23-04-2020	0KfN38hU	1.47681	9	Camila;25;8554
10-10-2020	Y8bWN2rg	10.2778	49	Bailey;36;414
17-12-2020	3TCtwFJW	8.36529	12	Stella;61;36811
13-12-2020	tE6yiASv	8.29359	31	Rylee;40;10
01-07-2020	HXIuuWhV	6.16273	39	Sebastian;32;76858
16-06-2020	2FnM7j3V	2.00868	17	Morgan;39;14918
18-01-2020	UmOCBaXm	2.80067	25	Clara;41;40938
07-02-2020	2b45SPtE	5.68563	34	Sara;36;233152
01-01-2021	GqgArxxu	1.91424	7	Jack;55;60392
12-08-2020	vu1m9G69	3.38548	48	Beau;50;2218
20-02-2020	1zVyzdSx	6.54192	25	Valeria;39;35558
22-06-2020	BaP06ChA	3.13253	19	Margaret;62;15424
16-08-2020	AnMboiRq	8.43824	43	Zoey;26;726
17-09-2020	hPKr5WIC	3.34756	11	Jayden;40;545
08-09-2020	gFrZQNpT	3.37547	42	Wesley;37;9232
06-03-2020	Eg7NV4JS	8.04393	39	Charles;60;45654
16-12-2020	YaJH05Ho	0.5104	26	Dylan;27;18109
20-02-2020	Dh4QQw4s	3.50456	50	Connor;23;2505
06-07-2020	lm1HqxRa	4.03815	48	Tucker;36;169
07-07-2020	vGSOvdME	3.0947	31	Mason;46;948
31-12-2020	Tvi3iuNO	8.97995	41	Jocelyn;71;5274
10-05-2020	uFykPSzl	10.80865	22	Peyton;29;343
28-02-2020	EjDdfIbV	7.66494	13	Samantha;27;29924
18-11-2020	0vrGl_WW	3.32013	31	Eva;44;125157
23-06-2020	ck_8nR5X	4.61794	37	Paisley;52;30
27-02-2020	RZQ9zzm7	4.40112	34	King;44;15996
30-11-2020	qZwo01Dv	0.00589	19	Vivian;42;11570
28-04-2020	T1Kh6G8z	9.11533	21	Jayce;50;278
16-09-2020	s_iqyC9z	7.05161	27	Adalynn;28;2
21-10-2020	wkR6Eoey	10.28446	40	Jacob;67;14222
23-03-2020	QM8ukqLJ	1.75728	39	Emily;23;15842
14-09-2020	U0C7rWsH	4.72834	35	Kennedy;36;2743
02-04-2020	7BLOSzQk	8.3829	35	Aaliyah;30;644
11-07-2020	2MAO4trU	3.08858	21	Jax;56;723
30-11-2020	DR7CtCJP	5.64107	5	Aria;44;1702
25-02-2020	3OtIbirJ	2.62113	28	Liam;25;9002
08-06-2020	AmeuCpF_	8.56195	11	Paige;25;1151
09-12-2020	GdHSY6hY	7.85524	2	King;44;15996
25-09-2020	zvEadH9T	1.57434	2	Isla;45;331
07-09-2020	NhdUeTou	9.57344	39	Adalyn;50;13
21-05-2020	6b0z9dFN	0.32506	40	Brady;40;793
20-03-2020	fOIX9p44	3.51127	21	Nicolas;30;113178
06-11-2020	vJHCarbX	0.96664	23	Silas;34;1623
09-08-2020	9W9FVeMO	1.94502	34	Aubree;54;22
04-11-2020	AvC0wPF7	9.16948	34	Sophie;27;84363
03-06-2020	33XVsGxZ	1.8028	35	Alyssa;27;2900
24-10-2020	UzOyI8Fs	6.94371	46	Grant;67;4186
26-07-2020	CeLTJTvh	6.21258	35	Reese;45;225
30-03-2020	2RNSQ0Qi	2.2182	26	Eli;30;19855
19-02-2020	2x0kIHaB	7.48749	23	Sawyer;41;434
23-11-2020	Jiuxdy7O	5.86136	33	Piper;49;367
28-05-2020	6EWRNoE5	6.55491	14	Iker;46;6187
23-06-2020	CbeKPA4C	7.92592	34	Ruby;23;6886
05-06-2020	7fRmtjhn	5.68326	41	Brian;47;48727
16-02-2020	xYsFVg8F	2.5686	3	Aaliyah;30;644
19-06-2020	KqK7qjHI	1.30029	3	Emerson;36;2266
27-06-2020	_k8cHiBz	9.82771	17	Parker;52;950
10-11-2020	65r3EEtt	0.41983	37	Brady;40;793
15-09-2020	5wHeOK6S	5.0408	5	Allison;33;4233
15-09-2020	AkH_u4Er	2.81823	7	Kayla;35;1574
06-07-2020	KJ8aLvZ0	1.90648	16	Brooklynn;36;11
10-11-2020	JlCCeG3s	10.47724	18	Nicholas;48;16046
24-02-2020	HnMe13m_	0.54353	50	Ariana;36;3295
06-04-2020	2vYZVAgK	1.28878	23	Maddox;35;105
20-09-2020	YTIqKjuk	3.73205	13	Kaleb;35;262
03-02-2020	COCi4GDa	6.13558	37	Leo;47;49991
25-08-2020	FnLnq2bA	1.76733	8	Caroline;32;61965
04-02-2020	iq9A26QR	6.29428	40	Tyler;27;7045
17-12-2020	ZUjAfzKM	3.01754	48	Braxton;50;61
20-02-2020	PU0kVOiX	6.66809	39	Paisley;52;30
21-08-2020	OsGNI1Tu	0.42603	40	Madison;29;1591
13-06-2020	u7b85cHI	9.42389	16	Violet;62;1983
09-10-2020	zi8AIr2N	10.28544	35	Hannah;28;12843
29-02-2020	L9_TKUhT	6.45715	25	Angelina;28;22383
21-12-2020	sld_gw3u	7.10178	6	Aidan;42;1393
27-04-2020	KL99bpAZ	4.44056	38	Dylan;27;18109
10-04-2020	WTHE2hZ7	2.46728	17	Steven;49;59494
14-01-2020	PQkcugme	0.88704	4	Ashley;26;13380
09-12-2020	v2vE5snv	4.05622	5	Makayla;48;58
25-07-2020	2mmOq4GU	1.56599	45	Bailey;36;414
16-03-2020	GwbUb77e	1.91239	17	Nathaniel;29;2860
21-10-2020	Tcxk7GYH	8.51009	43	Mya;28;2024
08-04-2020	zEb45Vd1	6.67453	25	Jocelyn;71;5274
18-10-2020	zvEIczpT	3.46704	41	Angelina;28;22383
08-08-2020	7ldhmLZn	7.73297	5	Jonathan;28;86751
01-12-2020	6J4Aq4o7	8.02401	2	Michael;69;233482
23-01-2020	w0F1apmU	5.1092	29	Arianna;45;12605
23-06-2020	J0P71E9N	2.0473	47	Matteo;39;64737
02-05-2020	HgjGSpDU	6.91781	3	Paul;59;139491
23-11-2020	4AdSzME3	8.2567	9	Bennett;50;298
17-12-2020	fmIPZ5jQ	9.45562	33	Austin;33;4452
13-05-2020	cxtPQ9SY	1.34847	7	Adrian;31;85284
15-02-2020	PzuzG5dZ	0.69493	21	Jackson;54;5117
07-05-2020	VFBjimZK	4.39517	26	Graham;63;7855
11-03-2020	K0TtQUrv	5.50184	45	Sydney;35;1941
13-08-2020	q_ojANGc	1.73876	20	Aria;44;1702
10-07-2020	CIPiXy3B	0.88281	37	Xavier;46;34772
16-02-2020	5qetnHod	0.15456	7	Everly;37;63
14-04-2020	RzdJhZil	0.78683	7	Brayden;34;32
16-12-2020	wwIwU4R9	5.38727	4	Ellie;30;2976
29-11-2020	hT61K22Q	2.01916	14	Sara;36;233152
04-03-2020	geCW4VJ3	7.18565	12	Jaden;40;288
15-07-2020	2y5Y9QTy	6.78344	26	Peyton;29;343
23-01-2020	KNabeU2Y	3.67164	1	John;57;207250
03-03-2020	YNFoSz5M	7.55222	30	Jeremy;26;47362
09-09-2020	13xclNC5	4.55361	10	Maximus;54;1864
15-02-2020	1QfZavTx	10.01758	37	Athena;56;1303
03-04-2020	7TWsRVJT	10.92674	31	Sofia;37;54928
10-10-2020	K89AxI2Y	6.29525	6	King;44;15996
16-11-2020	riw4ARFP	7.87849	8	Cecilia;51;20294
02-02-2020	zlJfzS8z	3.47432	22	Axel;55;19461
23-03-2020	n13WB5d1	9.83384	8	Paul;59;139491
08-08-2020	W_Ztj8bn	3.97231	18	Preston;67;738
27-09-2020	eRgfAlx7	3.34967	34	Vincent;59;76802
15-05-2020	AprrUknu	7.08921	5	Isla;45;331
17-05-2020	LujIavv9	4.77165	48	Braxton;50;61
30-01-2020	e7CegS7g	7.07328	4	Jose;69;434656
04-07-2020	5NT2eqZH	4.89284	3	Lauren;31;8611
22-01-2020	pBzUfQNo	3.58671	28	Lincoln;52;970
19-07-2020	pOzP3M06	8.62325	26	Eric;62;130170
12-03-2020	y8U4OJLg	0.13374	35	James;58;111683
03-03-2020	jTYX27hd	10.93506	38	Vincent;59;76802
17-05-2020	aR8_xZnE	3.24917	20	Sophia;30;15106
23-04-2020	55S2qaUI	2.55062	14	Calvin;41;5283
12-02-2020	qwa8NIEM	8.93682	5	Allison;33;4233
05-11-2020	S8lPBp3M	7.13219	24	Grace;63;19890
07-08-2020	FKhsK5_P	10.36901	14	Landon;35;384
24-11-2020	1CUpiaGI	1.43667	13	Charlotte;32;35505
14-04-2020	uLO7mGDJ	9.10863	36	Santiago;50;15495
23-08-2020	UMksw9K1	1.51128	44	Mark;49;119611
01-01-2021	s_NKI3fe	2.14868	24	Maya;45;21478
12-04-2020	pK1OcCXX	10.3517	20	Elise;32;14226
26-10-2020	7eTgzxJi	7.12691	6	Brooklynn;36;11
26-03-2020	ag5ujA2y	8.68785	5	Taylor;33;3256
18-12-2020	2c42hOC3	9.87596	14	Penelope;55;3686
19-01-2020	TP_hjGgl	4.41129	3	Alexis;38;34983
16-12-2020	veWtbyw8	5.11443	47	Ashton;56;611
24-09-2020	Tl_lFjak	10.06885	49	Matteo;39;64737
12-10-2020	WUjBiIyV	1.91009	13	Omar;46;65952
27-03-2020	cMQejmuJ	0.66626	22	Axel;55;19461
21-04-2020	jpkd4kaO	6.28298	11	Payton;34;120
23-06-2020	JDPG5gw6	9.50963	35	Hunter;48;2316
28-05-2020	gfBt2GN8	10.41903	3	Carson;38;411
04-04-2020	3bcvlEBd	1.43009	31	Serenity;53;362
03-11-2020	v2W8W7vW	8.79347	36	Kennedy;36;2743
09-04-2020	Zl30uSaU	3.16751	42	Bryan;23;22575
06-09-2020	T93FtOSU	2.69424	33	Charlotte;32;35505
25-11-2020	kWhI2xoH	6.09519	19	Elise;32;14226
08-07-2020	novMNPOL	0.80631	2	Alexa;29;7610
24-09-2020	EX0fmA0x	1.73581	28	Richard;59;95810
30-10-2020	o05v9wyA	10.57553	6	Adalynn;28;2
19-12-2020	kTxgadFC	8.26081	7	Cameron;39;3230
01-04-2020	Q76Cgzzo	5.18259	50	Kai;47;16432
19-10-2020	mbWvPVaD	1.15971	7	Zoey;26;726
12-02-2020	w1ZVgX1e	7.7629	17	Cameron;39;3230
26-04-2020	EWTXMl41	1.94424	39	Peter;58;151057
25-10-2020	nFLiLjIt	10.51253	36	Quinn;42;359
20-12-2020	5Wj_uYUL	5.42769	46	Mary;63;140958
19-07-2020	Zt4IfyvP	2.75145	9	Colin;60;11868
24-08-2020	lhJitogb	0.61569	10	Bradley;55;4976
05-05-2020	6uLXauRA	1.80293	16	King;44;15996
19-07-2020	GsVWf2BK	8.3013	4	Genesis;23;1897
27-09-2020	JLt5kbvZ	1.39225	33	Ryan;43;45355
29-03-2020	TiNYZNmY	3.55964	26	Hannah;28;12843
30-07-2020	TQYrXVXI	1.86228	12	Nevaeh;32;30
01-12-2020	LXuUwYsY	7.76933	4	Stella;61;36811
10-09-2020	DSImAGya	0.38164	34	Jack;55;60392
23-01-2020	2yGdFGIb	6.79066	43	Josiah;39;494
11-09-2020	N3hoqW3F	9.64474	15	Sean;35;25143
30-09-2020	GGjX36h7	7.16624	4	Victoria;63;32848
18-01-2020	Ie9GBwZJ	6.01522	13	Greyson;40;44
22-01-2020	CWJUr7ew	2.77035	40	Kaiden;46;16
02-09-2020	mxRv4qQY	0.2237	16	Joel;57;40670
18-01-2020	QzeVUUuA	7.28497	44	Bradley;55;4976
14-01-2020	M0H8GK6G	4.35452	43	Scarlett;53;1488
16-05-2020	QNFKGzkc	8.47019	2	Camila;25;8554
28-10-2020	O9jar4qI	3.05658	8	Silas;34;1623
09-05-2020	Zvbn5d42	5.90291	14	Grant;67;4186
21-04-2020	3F9L3Bdx	6.63706	24	Lorenzo;68;51179
22-07-2020	pNXoysr1	2.65844	31	Raelynn;54;7
24-04-2020	CLVIZKkh	1.45739	30	Taylor;33;3256
21-07-2020	zMIDi3kI	3.75844	18	Hayden;37;717
14-07-2020	qju11irC	6.44601	25	Thomas;51;165962
19-04-2020	CqzlFacH	7.36669	48	Reagan;38;621
22-01-2020	GkdE8ftd	10.0193	47	Lydia;30;20027
18-07-2020	2lKZ9Gyg	10.8583	28	Aidan;42;1393
15-07-2020	bc0L0CWq	0.37453	3	Samantha;27;29924
17-05-2020	a8i3k9bb	3.38058	29	Valentina;29;67357
18-09-2020	3nw3_0ef	7.10328	5	Jonathan;28;86751
26-01-2020	qwLm1GXZ	9.45782	14	Ruby;23;6886
28-07-2020	o3pKExqH	10.02761	49	Evan;28;5188
11-03-2020	42ytwhW3	3.26215	50	Brooke;37;1120
14-08-2020	2CWqCzt8	10.88727	11	Raelynn;54;7
27-12-2020	NOZYdjN6	8.20555	38	Evan;28;5188
15-06-2020	I19hYVSw	6.12816	20	Madison;29;1591
09-05-2020	ESKZlWx1	8.84984	3	Liliana;41;23959
26-12-2020	3p6Npo3j	6.78122	29	Sofia;37;54928
04-11-2020	TEKFv_c9	1.99402	17	Isabel;69;56190
17-11-2020	622uinR0	8.64718	48	Brandon;25;14356
18-01-2020	W0cgsI3N	0.64011	37	Nora;55;19899
06-11-2020	EuLTtoQE	0.91014	29	Kaiden;46;16
10-10-2020	Xo62lMUI	1.8062	29	Alexis;38;34983
28-02-2020	nSt4rNYG	10.34629	21	Rowan;34;874
19-08-2020	oPx42b2R	6.92369	45	Elias;53;12662
02-08-2020	EBreyVzn	8.04014	30	Everly;37;63
20-05-2020	oE0bWCpD	0.89073	32	Kyle;40;12279
19-09-2020	U5nZJts9	1.73355	37	Wesley;37;9232
28-03-2020	00FIAtoA	4.49347	26	Nicholas;48;16046
30-08-2020	EakyiI3c	5.12359	29	Ivy;44;5553
31-03-2020	JsOv5dPH	6.10461	12	Hazel;60;4820
08-09-2020	9jtK6LTH	8.07433	43	Juliana;40;13972
17-07-2020	1vYkmxWe	5.15158	15	Asher;63;541
21-10-2020	qEry3haO	7.54085	8	Brielle;27;30
25-11-2020	dAayzBx6	10.71961	31	Dominic;34;9585
28-03-2020	zI60Fq5r	4.96537	7	Josiah;39;494
29-05-2020	QQIwBjd4	4.78081	50	Luis;46;169982
28-03-2020	SMOIiQKZ	3.72395	5	Payton;34;120
30-01-2020	xo6zkGnk	0.81398	17	Gabriel;27;49480
28-08-2020	KTx4M9re	4.57037	32	Ayden;50;142
20-02-2020	nOs2j4mR	5.10101	21	Everly;37;63
09-05-2020	I_zNIMgW	0.04242	16	Wyatt;46;290
20-04-2020	MYmX6DWP	0.40155	21	Adalyn;50;13
15-03-2020	EmTjt7lZ	10.69283	30	Harrison;66;2007
17-06-2020	SqkHHwap	4.02542	39	Hailey;31;373
15-08-2020	9D97lP6R	6.493	4	Thomas;51;165962
12-11-2020	u5iAAM0o	3.69744	39	Annabelle;39;5993
30-12-2020	R2Iv7eK9	10.077	16	Nora;55;19899
17-04-2020	eEiy57nn	3.43016	11	Mila;50;11771
26-02-2020	H0HJUe4M	1.8544	41	London;36;988
04-03-2020	ZUFkdLTF	5.50721	8	Caleb;27;1908
16-08-2020	HmqYbFqC	0.41311	3	Lily;71;15896
24-04-2020	O2HfUNkW	0.12355	9	Silas;34;1623
24-05-2020	hOsgb8SF	8.44021	31	Brooklynn;36;11
22-10-2020	6te9l4Zq	0.70223	18	Alice;31;65532
18-08-2020	KC9q18qp	10.73515	46	Harrison;66;2007
24-05-2020	ndms8xuD	4.862	32	Maverick;35;2713
11-07-2020	fgpv7noc	7.61589	47	Jason;52;62634
29-05-2020	3ae6z3TX	6.40423	31	Mateo;39;4838
30-11-2020	CgnUYt9e	0.86304	6	Ivan;31;108583
26-05-2020	SObDo44r	0.45419	37	Mason;46;948
02-11-2020	_qOocZCd	4.30854	2	Brady;40;793
05-03-2020	9d1BujWw	2.2252	18	Ezra;23;879
16-09-2020	K5Mz0yjS	8.30057	16	Ryan;43;45355
14-12-2020	K6yIxVXY	7.19599	17	Jose;69;434656
29-09-2020	VdOSa6jM	0.48657	47	Alexander;39;60600
12-07-2020	Lizz7vY1	8.0324	20	Willow;42;600
19-04-2020	s5G60aQd	6.82249	26	Adalyn;50;13
02-08-2020	mA5jROQf	4.71588	45	Robert;60;160915
26-12-2020	wraVAiPE	9.44558	14	Asher;63;541
14-07-2020	FbpvNZTS	5.58877	4	David;53;482097
25-01-2020	Hribr6OZ	4.05606	50	Beckett;28;18
25-02-2020	EvHhyXqE	9.96939	44	Londyn;49;1
29-06-2020	hfM5fLL7	10.91656	33	Joel;57;40670
05-12-2020	L6b7kUTa	2.41405	15	Isabel;69;56190
24-08-2020	IKblt7WL	0.30687	47	Kinsley;28;102
28-12-2020	TQJKtEV7	3.13093	6	Valerie;57;35939
18-07-2020	FNwV2ID8	6.96206	45	Gianna;70;5477
15-12-2020	Hmp6zOvN	1.65517	35	Wyatt;46;290
09-05-2020	4_j1Zxue	8.10462	10	Faith;41;5900
19-05-2020	clbNFmSu	3.51496	28	David;53;482097
31-08-2020	eXx2FeRy	0.58611	30	Ivan;31;108583
04-02-2020	Tc80dqQ8	0.57585	50	Elijah;44;1594
09-10-2020	Ub82F1D6	9.50098	6	Austin;33;4452
11-11-2020	4sYjYHiA	7.368	46	Elijah;44;1594
27-08-2020	L7b9qnBM	9.40791	47	Jaxon;31;58
11-10-2020	mg3BEyAs	3.52178	6	Cooper;33;776
29-03-2020	i7uitDQS	6.71427	35	Josephine;61;8737
02-11-2020	veYfVAli	8.86603	31	Madelyn;30;455
08-09-2020	FYMqA4P3	10.46426	48	Hayden;37;717
23-06-2020	Le8FSlub	4.68028	5	Hadley;60;86
09-02-2020	7Crmv2nl	8.81363	45	Emma;34;54582
22-02-2020	H1gn9G5c	8.63411	50	Piper;49;367
11-02-2020	0MzooNn4	2.55189	37	Leonardo;55;29356
22-03-2020	RFtlVdnt	6.21748	47	Cooper;33;776
01-02-2020	skbHXhs7	6.53322	9	Layla;39;5576
21-10-2020	Sy4ccRQC	1.39573	36	Brielle;27;30
22-02-2020	H35frsPJ	8.88384	25	Katherine;42;8571
07-06-2020	TwFWwLuO	5.65317	24	Ivan;31;108583
12-10-2020	2GfyZb7a	2.4547	48	Graham;63;7855
13-04-2020	3OKIaSYC	2.04477	19	Max;57;102949
28-12-2020	ODIF_7Jd	6.88739	14	Robert;60;160915
04-11-2020	UqHGJpPU	3.63895	42	Brielle;27;30
14-01-2020	DJZaJFNF	2.29772	34	Taylor;33;3256
12-07-2020	Y5FVNpn0	4.59843	20	Kyle;40;12279
08-09-2020	9ah5kMDo	6.21003	43	Elise;32;14226
15-04-2020	joVeEovk	9.38733	21	Jeremy;26;47362
22-03-2020	V6ftqF1p	1.19784	10	Theodore;56;1947
13-07-2020	upMUOUEN	3.24707	14	Ezekiel;41;1678
06-03-2020	Nc277gxg	9.87987	14	Jocelyn;71;5274
